Iter,Phi,Psi,Uncertainty
1,-20.363922,12.325806,0.001658286
1,38.235138,-141.50436,0.0014980888
1,94.18741,-128.33743,0.002056567
1,-39.01819,66.9097,0.0013919157
1,92.7959,-141.01192,56.206303
1,42.697586,-139.98271,0.0023817488
1,29.752655,7.239334,0.0019343373
1,-32.534317,48.45462,81.66748
1,-48.944305,152.04376,0.0035532396
1,15.802399,-111.616806,45.724873
1,142.94891,31.742218,0.0025316589
1,-74.99699,-28.79039,0.0019622028
1,171.90604,44.003876,86.756905
1,-153.73785,-24.412567,0.0018866062
1,44.138397,-161.4374,0.0031417722
1,0.07374573,132.75159,0.0032173616
1,145.51636,89.68674,0.0019732474
1,-36.15834,68.66379,0.0012950938
1,-89.37611,82.80884,0.0017480346
1,34.05963,-35.865585,40.038986
1,62.28969,4.3257294,40.09974
1,5.469208,73.94278,68.389465
1,-76.06034,-140.26312,0.0025211032
1,-70.53857,-84.03932,84.60324
1,-9.384735,-119.84046,31.828693
1,140.45312,-29.79454,0.0009133205
1,135.89929,130.7399,0.0011975649
1,128.69473,-117.22547,0.0036328454
1,154.98523,-1.8225098,0.0020837241
1,-177.00102,-1.944809,31.843029
1,47.539032,-150.15111,0.0011511495
1,124.211365,-53.0002,0.0015561027
1,55.604675,27.757355,68.2725
1,-151.98875,-3.1560364,32.469284
1,114.047424,-170.0298,55.948956
1,102.7554,-118.09127,0.0015838073
1,-153.14018,117.8938,0.0024753918
1,-48.95598,-130.74554,0.0017363194
1,-44.152496,126.57486,31.897224
1,-18.980637,145.38373,0.0015951067
1,-49.607147,40.62726,0.0012256235
1,-161.73381,-65.35608,0.0025655755
1,-164.92584,-10.362915,0.0019675102
1,40.676193,-24.843079,65.047
1,-9.075562,-22.36293,0.0015092419
1,112.57379,-29.975891,0.0023235076
1,-163.02055,13.712494,72.44503
1,-160.20795,-21.740585,0.001893047
1,-18.1333,109.75226,0.0010995523
1,3.545456,131.75555,40.07793
1,-127.884735,8.5681,31.837147
1,-163.59929,11.182617,0.0013462864
1,-98.82635,-176.41812,0.0014238997
1,-72.291115,63.151276,0.0010042888
1,-0.27059937,30.420929,0.0015922457
1,161.4993,174.13232,0.0022266856
1,70.6857,152.73236,66.34437
1,-14.585312,69.8445,0.001913201
1,24.55626,62.465134,0.0012954219
1,-49.098953,129.18228,0.0015065284
1,-58.5157,121.621216,0.0012295578
1,-43.92595,-31.648315,0.0011325355
1,-7.5677032,23.882141,0.003523045
1,-38.84366,79.055084,0.002841708
1,-1.4915161,13.944107,0.0016086312
1,140.34583,-39.604355,0.0018253373
1,-145.71362,158.42316,0.0018074645
1,-6.6537933,-143.83458,56.44643
1,152.83612,105.050995,0.0016951767
1,17.326385,-9.311768,57.774826
1,-169.73576,41.282974,0.0017285533
1,-99.22963,-1.1439819,0.0015096845
1,-30.345337,-42.957123,62.083668
1,-96.52913,85.27118,0.0016253716
1,-110.43086,102.96768,31.61184
1,128.19992,158.8153,0.0023409277
1,-37.8116,-52.994705,67.775116
1,-65.07547,-46.04239,0.0012914543
1,-52.15795,34.50235,0.0016165269
1,2.0436707,-90.84995,0.0017943177
1,-149.31625,83.30441,0.001533008
1,105.038025,13.364151,0.0015629642
1,24.613007,-90.87556,32.29992
1,103.15198,-16.562943,0.0012661299
1,-57.172287,45.171646,0.0013806559
1,35.305725,-98.63097,0.0012819689
1,-44.04634,174.0827,39.977707
1,-164.78336,-60.06089,31.751575
1,151.10559,-152.78954,0.0014135723
1,-178.75478,-5.1224365,0.0023636012
1,-64.29137,2.6088715,57.223473
1,-40.243652,151.19614,0.0014076494
1,63.365677,3.2273102,49.321735
1,-157.69408,172.86838,0.0025561992
1,78.47412,-131.73949,0.001243142
1,54.950348,-14.898956,48.41841
1,-170.0804,-74.78596,0.001630672
1,132.02933,-172.6163,0.0014494673
1,144.73218,147.58832,0.0012707731
1,90.4191,-108.21529,0.0014382757
1,-78.13886,33.02414,31.850554
1,-101.2305,129.55936,0.0014258969
1,-170.355,-139.52094,0.001970377
1,175.99634,152.53638,0.0011844595
1,-22.25241,14.490173,0.0015119402
1,18.632065,-32.860382,0.0022820737
1,-152.68369,-164.19539,0.0013642842
1,-158.07002,-105.970375,0.0017430877
1,95.88855,-94.85166,48.2505
1,47.08011,0.31025696,0.0016109595
1,3.1942596,-164.3578,0.0017067079
1,55.16121,12.236572,55.95063
1,-105.339066,78.85101,0.0015329232
1,-108.211464,87.20285,0.0014145194
1,-111.795525,130.20435,0.0024288418
1,118.332214,19.512756,0.0016361376
1,102.88052,-163.90782,0.0012647264
1,24.390427,-100.92886,31.79242
1,4.9540405,1.2006378,52.70355
1,-97.90637,-60.224197,0.0016348242
1,162.87354,-42.310104,0.0014949195
1,35.13588,16.31894,68.250946
1,-8.892471,-23.085342,0.002346519
1,102.62723,-115.79649,0.0014761453
1,-17.829453,8.514603,0.0024132596
1,-167.93785,13.247452,0.002435652
1,-151.72934,10.961884,0.00191245
1,66.2303,-30.834198,0.001274491
1,-74.54059,-62.508247,0.0034428125
1,60.72824,-105.47324,48.132538
1,164.70862,-111.881966,0.0009677844
1,-103.28915,-27.909515,54.23097
1,123.105835,-72.906876,0.0020326015
1,-26.14795,-20.195297,31.73557
1,-14.781509,-138.63028,40.125248
1,-73.61232,-4.719284,0.001662374
1,12.214966,-98.81757,0.002561966
1,170.02118,-117.05376,31.610706
1,-166.14081,15.910522,81.21291
1,0.28692627,155.67828,31.839357
1,-29.016357,89.37695,71.69716
1,47.679672,38.746338,31.812994
1,6.590561,98.79495,0.0030356904
1,-107.35232,59.013214,0.0019564454
1,-82.065285,35.70816,0.0014086186
1,119.27606,-44.4989,0.0014545413
1,-142.90851,128.42212,0.0032597326
1,-33.96782,45.565094,31.799774
1,90.98239,-137.09293,0.0015401274
1,6.0805206,-108.912636,31.90176
1,96.228424,1.3622894,0.0022006207
1,98.95334,-71.380264,0.0021427283
1,156.34698,-40.243195,0.0011584965
1,-70.41762,44.981674,0.0012148379
1,156.92725,144.51251,0.0020594883
1,139.7695,-27.585648,0.0030172428
1,-97.48339,2.6968994,40.01181
1,-157.08621,70.22955,0.0017359256
1,35.487946,2.304062,74.21076
1,107.51712,12.921204,54.20176
1,43.2175,-172.83836,0.0022192018
1,-142.50401,-57.677444,0.0017589248
1,-128.03859,9.914505,0.0013442511
1,169.6611,16.973083,53.920628
1,-171.3592,30.567993,0.0016322762
1,-37.460754,113.109344,53.425266
1,-149.95912,25.7359,0.0015704877
1,-105.728935,27.7565,64.75367
1,-103.67367,-146.00443,31.575361
1,161.77399,97.67059,0.0013611317
1,142.89023,-50.754913,0.0023283137
1,132.33331,90.21887,61.571617
1,-42.854614,76.3251,0.0026312242
1,95.95923,22.073883,0.001357873
1,-167.60043,166.2641,0.0016158075
1,-23.697952,-178.02782,0.0011188879
1,-132.65729,30.371826,0.001309164
1,-113.03563,-6.177307,0.0019101496
1,-83.74003,54.179474,0.0029307096
1,-153.22125,-30.873718,31.872082
1,-113.57613,64.54303,0.002389609
1,-83.98659,138.387,71.873375
1,-134.51328,-128.73653,0.0014652134
1,-66.55307,62.05475,0.001357162
1,82.12283,39.251877,0.002536075
1,41.429993,-110.13273,49.218758
1,8.453278,-78.59647,45.84749
1,-79.44445,5.8979034,31.894222
1,-32.864807,24.604736,61.837044
1,88.200745,-46.85733,0.0012303877
1,8.298233,28.827515,0.0029227936
1,95.109344,-20.325592,31.905317
1,170.83902,-27.386276,77.60226
1,-157.15555,71.356964,0.0014289902
1,-143.94617,-41.819824,0.0011828967
1,175.8245,-6.141968,0.0020712258
1,-55.455147,-3.8149414,31.893118
1,154.50775,-132.06386,47.68355
1,168.6973,-89.45152,0.0017455083
1,-23.681335,23.444748,31.85966
1,-164.7341,85.12387,71.75111
1,-8.331406,34.58902,0.0020733024
1,-4.89505,-13.908356,71.08233
1,41.940414,-156.4708,0.0017006514
1,-18.95375,-14.092102,0.0016271573
1,-65.83617,133.31729,0.0011865967
1,6.2013397,-23.665329,49.402172
1,27.286926,-141.59752,0.0013311027
1,-36.566635,-108.401794,40.153336
1,-124.57085,158.83856,0.0017746756
1,5.919388,-120.76644,65.75241
1,-69.64642,-95.66528,0.001442438
1,-144.82823,8.229645,68.22165
1,-46.66104,-164.60518,47.38949
1,-166.7621,-8.887085,31.893572
1,83.6709,115.61975,62.478783
1,139.53809,60.232285,0.001486889
1,-29.529495,-56.266785,0.0013980133
1,-138.72586,14.409454,0.0015096753
1,6.278366,49.266342,0.0014537049
1,137.57788,-33.433044,0.0014310543
1,-116.37767,55.249527,0.0012187103
1,94.894684,-44.93509,0.0014402425
1,-173.34912,-138.74577,0.0013513259
1,10.0212555,-147.0895,0.002676182
1,31.495438,4.8531647,53.913246
1,-176.31993,168.2127,0.0029550924
1,-178.4858,-176.83563,0.0023965645
1,-165.35596,164.03473,0.0024622488
1,99.34967,-11.966522,62.350025
1,-47.23497,108.89084,0.0023120425
1,-32.62738,174.98553,0.0016620379
1,17.926453,13.687241,0.0014883057
1,-1.6863708,152.70401,0.001360438
1,-152.93846,16.88095,0.0010623552
1,-10.06459,13.824829,0.0013609614
1,-56.15724,-86.21433,65.85278
1,-157.13054,139.2154,0.0019902568
1,-2.3445282,51.651627,31.630325
1,-14.301926,-31.085281,0.001568189
1,9.240204,-92.51209,0.0019109438
1,-66.841805,100.858246,0.0018964342
1,-36.427383,-140.0208,0.0018874807
1,3.920456,21.865036,0.0020711848
1,-145.33705,-72.29618,48.24264
1,-32.635605,176.75214,0.0018115622
1,-160.77094,-149.94812,0.0017383948
1,104.90073,168.6275,0.0015750912
1,-57.84503,106.57126,0.0014321717
1,80.10095,75.519806,0.0014202899
1,-73.14256,120.365845,0.0017113619
1,116.70581,99.23941,0.0013753308
1,-52.51013,-126.52309,0.001687893
1,-78.01402,-48.784714,31.8843
1,-19.924774,74.37163,0.0016862209
1,-7.2577057,112.353455,0.0010946518
1,51.20169,-90.174225,0.0015122738
1,-48.725647,107.461,0.0018881393
1,-159.46925,17.066559,0.0017349609
1,97.85339,148.14777,0.0013711756
1,30.291946,-7.4852753,31.76009
1,164.88824,-164.54205,0.0018392409
1,158.14813,-65.34857,0.0019063364
1,-72.98475,124.79736,0.0012213895
1,160.68848,20.007812,31.834747
1,-143.42018,66.52612,31.893166
1,94.44162,-39.278732,0.0015401298
1,-85.112885,0.99505615,50.40626
1,149.55554,154.53152,0.001508483
1,7.04953,162.64609,0.0021567403
1,40.903564,-113.05726,31.861464
1,-39.45218,24.556152,0.0025814937
1,76.092865,-137.19974,0.0013262714
1,-70.97911,80.65381,0.0014993073
1,-75.772964,-66.434654,0.0014183236
1,-33.62256,52.092743,31.857527
1,-46.611526,11.482056,0.001107505
1,7.866684,-60.28105,48.36978
1,-34.074127,77.568634,0.0015466107
1,119.3165,-103.77118,0.0012534587
1,5.4702454,-30.14656,49.217896
1,32.202988,-111.43914,0.0014256418
1,-4.27948,42.47873,31.906717
1,36.24977,134.32819,0.0017541393
1,34.26593,59.070663,0.0012924505
1,-119.109955,3.1544495,56.497463
1,92.214966,12.066345,78.85388
1,-0.15235901,168.00134,0.0022960685
1,-24.511292,-18.350708,31.796682
1,-46.49742,65.42439,54.21506
1,73.98422,15.865677,0.0022523403
1,-58.31919,63.732605,0.0018629334
1,129.5924,-34.427216,0.0018552303
1,161.42664,-17.004852,62.380287
1,-64.268295,116.325806,0.0021780587
1,157.72089,6.29834,0.0020885654
1,49.944702,132.86127,0.0025518415
1,13.595093,-164.30904,0.0023912473
1,-6.490814,162.396,56.366867
1,72.24985,115.120544,67.71532
1,14.253403,-168.88869,0.0014556558
1,-3.8468323,-40.269623,0.0016202844
1,1.4289246,-59.934128,0.001458332
1,-8.851639,-45.61975,31.816572
1,136.1903,-12.345062,0.0026170318
1,-6.327408,72.358826,40.04817
1,78.13599,-158.75989,0.0015807071
1,-46.82521,-55.346275,0.0020846957
1,-17.305908,-7.2535706,31.888182
1,-148.21965,32.85405,0.0014273634
1,-161.2566,39.544052,0.001401046
1,-148.67905,-131.00581,65.48758
1,-169.65384,141.03384,0.0017700923
1,115.67505,18.901306,40.08294
1,143.08447,-35.10388,0.0015654085
1,-133.08702,84.46164,0.0013921479
1,15.702194,87.625275,0.0016733382
1,-33.429123,47.371292,0.002381042
1,31.264069,23.773865,31.860237
1,-177.15451,-136.55095,0.0012069289
1,157.5982,164.19577,0.0012927373
1,161.13913,-12.1223755,62.42951
1,1.9904022,88.50052,0.0014796889
1,91.20953,-85.83761,0.0015609455
1,42.015457,-46.770126,0.0014070697
1,-98.44469,-15.902618,62.41262
1,-27.207413,26.854523,0.0015316418
1,-102.40099,164.08228,0.0018347239
1,-140.61427,39.36316,48.15476
1,-41.720917,9.515381,31.850918
1,121.407166,153.21078,0.0012329767
1,-50.05696,111.142456,0.003368757
1,104.97742,23.793869,0.0018220659
1,-29.707443,35.35222,0.0012629104
1,-56.75872,-153.85783,0.0016184911
1,-9.534622,5.459305,32.086483
1,-23.387466,78.95221,0.0020591794
1,37.90927,-51.64325,0.0025260157
1,-113.165436,50.560593,0.0013618688
1,9.142258,-56.68004,0.0013471184
1,-19.608292,-16.78772,31.75475
1,-3.7725983,81.92633,31.923483
1,-48.670578,126.83725,0.0016863843
1,-61.312683,148.74359,0.0020803027
1,-46.773468,-45.924118,0.0014637174
1,49.669113,-20.199493,0.0011710728
1,93.05371,35.81331,31.839716
1,-11.481201,72.18805,48.06693
1,121.36017,146.81482,0.001307908
1,33.086334,177.72845,0.0012812166
1,158.97198,-42.500717,0.0016191135
1,133.55615,-50.214355,0.0019077945
1,111.55606,-49.483948,0.0016746236
1,114.864716,1.9820557,0.0018774921
1,12.841171,161.4545,0.0020137301
1,104.1102,-92.71204,84.6166
1,-73.32733,125.026855,0.0012492372
1,119.865845,-28.272812,0.0014238971
1,-152.37938,-52.771027,0.0014052074
1,111.473175,-87.490166,40.10807
1,-27.223328,0.70162964,80.67037
1,-1.4028168,-152.76506,0.0022244495
1,12.104141,-29.499771,0.0013462749
1,-21.307999,148.13794,0.0017128245
1,8.613892,-124.58405,0.0013463303
1,98.642944,59.608658,0.0013931843
1,-179.38887,-169.18675,0.0018208128
1,-164.98053,89.43634,0.0019358932
1,159.95123,-58.691055,0.0014063705
1,108.6615,-128.77411,0.0019719866
1,8.394913,-136.96886,0.0016222263
1,-118.71913,130.6206,0.0021017934
1,-15.916641,106.55243,0.0016492653
1,108.62491,-111.09916,67.16952
1,145.47247,8.842789,0.001632363
1,7.7446747,-75.025475,77.47036
1,-136.34103,20.173447,0.0014436432
1,-1.8033142,118.2283,0.0013886823
1,22.993546,-171.88283,0.0013347152
1,6.9579163,-37.079575,62.383965
1,147.59705,-49.71527,0.0011232123
1,159.49109,-80.98684,0.0015261761
1,6.1658325,-71.45022,0.0012377662
1,74.27168,-102.06093,0.0017844524
1,-124.94267,-138.50119,0.0017010017
1,-85.3041,-91.30826,0.0014601984
1,140.98969,102.62753,73.744354
1,49.31064,62.650787,0.0023150302
1,67.703125,-33.674118,0.0017732213
1,-27.70401,149.42792,0.0014323359
1,-99.27195,-128.20898,0.0011006242
1,1.5216522,89.90958,48.440357
1,17.56865,-137.88846,0.0032621005
1,42.509674,-84.804276,31.855135
1,-171.67218,-97.72701,0.001751987
1,159.23523,-79.80191,0.0010829454
1,128.23792,162.51114,0.0016405889
1,160.38657,-149.37306,0.0013373788
1,8.584274,125.85083,32.01514
1,-36.851654,-136.44423,31.86776
1,156.53775,-130.78535,0.0020656874
1,107.43454,-101.4541,0.0020819297
1,167.94354,-10.590683,0.0013818567
1,-103.89014,94.114624,0.0018231526
1,-157.05124,88.19571,61.910137
1,-20.132278,61.334152,0.0014039326
1,168.48038,126.21857,0.0020682951
1,-19.646759,143.1243,0.0026634177
1,-10.6610565,-136.47533,0.0013500758
1,121.82764,133.96442,0.0010963179
1,-179.57352,107.17349,0.0018988524
1,-2.848236,-59.98426,0.0019021342
1,106.434204,32.054153,0.0018103423
1,-17.243347,-53.05963,0.0014992971
1,124.918396,119.05298,0.0031981403
1,-116.54264,42.913055,0.0015850533
1,-20.383575,-8.188065,53.469414
1,-49.56369,-25.21753,57.66802
1,-75.92428,133.05515,32.0108
1,-44.932205,19.18393,31.831944
1,-82.244484,83.07822,0.0016323152
1,176.82361,-157.80199,0.0015077296
1,2.9203644,2.229889,0.0014539328
1,-56.554108,122.97131,0.0017605426
1,1.6813812,4.1356354,65.92602
1,-40.07071,156.07635,0.001671352
1,124.365906,-110.4865,0.0022381977
1,-74.49493,41.81659,0.0025183258
1,-34.76979,-6.7585144,0.0020035724
1,-3.1213226,-60.70938,0.0015191779
1,128.67734,11.875244,0.0011738903
1,1.9667664,-93.46742,0.0025693043
1,-167.30275,-67.066086,31.849432
1,-136.82611,154.23138,0.0028202971
1,168.12894,30.505493,0.003501687
1,-137.61755,-106.21902,0.0013579134
1,-39.29277,62.82129,0.0016983172
1,4.472229,-54.800972,0.0012141326
1,-166.92618,38.928864,0.0017944805
1,12.514069,-84.06879,61.790432
1,-147.19273,70.416885,0.0020610539
1,21.329407,36.709503,0.0017699195
1,-0.6634979,-155.99754,0.00151681
1,-122.584854,165.34491,0.001407647
1,97.93152,105.05444,0.0018341099
1,-2.5672607,-156.26924,0.0025852458
1,-82.57288,51.9003,31.89801
1,17.504776,176.91812,62.388115
1,-141.5253,76.500916,0.0012419829
1,166.7821,21.700653,0.0015867725
1,-1.6722412,-101.80581,40.129482
1,-112.45526,49.27455,0.0016704038
1,109.05417,-48.23671,0.00168609
1,57.715668,-5.770935,31.810854
1,61.623093,14.771011,0.0017233966
1,-29.233627,6.1865387,0.0018940872
1,-43.773636,-59.036774,54.62112
1,-176.43346,-0.12385559,0.0017330656
1,96.440094,-95.67165,31.59388
1,-40.713287,129.45178,0.0012872175
1,-30.222504,125.48413,0.0019710455
1,-31.728745,-65.56928,0.0018353484
1,68.02191,9.855225,80.497444
1,17.607483,-142.84558,0.0010451914
1,-97.6983,-136.92352,0.0021625625
1,21.277023,-136.23131,0.0020017014
1,-116.41817,-3.0405731,85.93
1,-2.4496765,-4.304016,31.79451
1,-147.60503,82.32645,0.0027421324
1,173.28333,-55.201256,0.002137212
1,41.02263,-143.66484,0.002295043
1,101.35184,-57.33278,0.0016030236
1,13.604309,0.8200531,0.0024593913
1,-11.136581,5.82283,56.080364
1,-141.38991,5.9277954,0.0016668695
1,-154.70155,121.78296,31.513172
1,-3.4518585,-127.18502,0.0015542709
1,-16.070862,127.21765,0.0015508941
1,-0.71647644,-167.46562,0.0018216099
1,167.37823,-110.435905,55.502125
1,-151.91302,-108.505005,0.0012470644
1,-2.495514,3.965744,0.0020136423
1,-54.2614,-44.19696,64.02856
1,-73.59714,84.60492,0.0025520176
1,14.761612,90.86511,0.0019822891
1,-79.71181,55.583496,0.0017672778
1,-59.465897,6.278824,0.0014374758
1,-129.87021,157.0552,0.0018197824
1,-14.658768,-14.276108,0.0017339985
1,50.532425,172.06094,0.0023356662
1,67.65338,-27.44159,31.91231
1,-23.777435,91.43091,0.0016531826
1,-5.394638,121.47586,31.78231
1,-119.59104,-30.860596,71.97796
1,-43.437576,157.92273,0.0015653286
1,-169.87152,-37.723892,0.0022616803
1,-70.50184,50.574234,0.0013298822
1,-132.71608,36.541275,0.0013349216
1,97.03082,-72.327385,31.799
1,-24.788391,54.096024,78.49871
1,-33.628647,-99.61519,48.246532
1,-35.704422,-150.37468,0.0014745186
1,39.6588,-138.58786,0.0022518702
1,129.55011,-30.461456,31.884966
1,118.02219,41.64009,0.0014075636
1,0.9092865,158.02832,0.001454424
1,141.25085,-35.10327,0.0013476171
1,-143.2375,174.64435,0.0021803507
1,-173.03906,-141.09895,48.38544
1,-176.00049,-10.098007,0.0019956785
1,166.92896,2.124588,64.24756
1,93.9068,3.4852142,32.22321
1,9.843918,-136.16148,0.0017292859
1,38.957336,-84.91961,0.0012859952
1,-88.51409,136.52332,0.0012746841
1,170.18655,77.2323,0.0017025169
1,128.57874,-99.90029,0.002278648
1,-26.331406,173.08435,0.0023383538
1,10.571503,131.22028,0.001298089
1,-160.8745,-30.852112,31.875439
1,-131.6431,32.02307,0.0014485829
1,-171.48126,155.32452,56.55322
1,157.14429,38.40631,32.423363
1,-5.989975,75.08261,0.0013832607
1,-178.2731,-32.521255,0.002073076
1,78.93393,171.37527,0.003334977
1,-158.7814,16.657532,0.0032606155
1,62.123795,-129.97835,31.810923
1,-11.536316,90.038605,31.804188
1,0.20872498,-15.09166,0.0015692173
1,0.121032715,-90.37023,75.257996
1,-165.34491,-71.405846,0.0016997292
1,23.955048,-33.243225,0.0017560442
1,-1.8969574,-173.84305,0.0012982887
1,-32.426132,23.827759,0.0020166282
1,173.27771,-142.86818,0.0023742707
1,-152.43814,-154.99277,0.0016869917
1,172.9079,126.67874,0.0018299896
1,101.58649,-30.99971,0.0013457537
1,98.874725,-83.30603,0.0023841092
1,-158.15068,41.375732,31.872028
1,169.44397,-20.543427,0.0013397874
1,-93.768234,30.537918,62.17657
1,-176.62679,-1.2541351,0.0024261577
1,81.036285,8.085999,54.120045
1,-147.4002,-144.3541,0.0016773482
1,-11.613525,-148.9468,76.723045
1,123.77762,-62.242874,31.669271
1,-153.33612,-149.24187,0.001627004
1,-116.65481,46.115204,0.0030955337
1,148.08963,-46.487335,0.001447044
1,-22.260193,-64.90411,48.120876
1,118.73587,-178.55026,47.249687
1,-120.77535,159.93631,31.8687
1,46.62111,-27.069382,0.0019218029
1,33.497635,1.6268463,0.0023691992
1,-106.637024,45.055664,56.076332
1,-34.920166,52.433426,0.0012139762
1,160.94196,-18.480621,0.0029560092
1,176.52911,10.181351,0.0014065244
1,-34.264008,141.30908,0.0014429828
1,-103.5694,24.40886,0.0016083596
1,-55.78305,49.52472,0.0012866891
1,-169.01015,23.94197,0.00183331
1,-48.08081,-134.89365,0.0018666796
1,120.05289,-93.01489,0.001326588
1,-19.424866,-130.36586,0.0016704686
1,-23.172333,-43.398895,0.0012730939
1,-24.273834,117.02057,0.0014085247
1,-155.6213,43.99318,0.002162007
1,-78.77412,-157.28302,0.0020563172
1,-166.9981,-111.405914,0.0016957602
1,152.78424,150.8841,78.25817
1,5.9575043,2.7076569,31.85285
1,-22.165268,6.0888367,0.0022551967
1,-88.76056,-104.400246,0.0015699826
1,23.68254,-22.06491,0.0020201516
1,-4.2250366,132.17657,0.0017666282
1,-87.02839,93.24484,0.0011733001
1,18.086304,-87.67134,31.596462
1,-25.868408,81.18201,56.511143
1,-52.58864,48.246445,0.0011952352
1,-29.197891,72.862946,0.0015306439
1,3.9984894,-35.775055,45.702267
1,27.736542,100.6304,31.76202
1,-156.66003,-153.26942,0.0012979745
1,134.84341,-6.669327,0.0021807633
1,-0.69744873,46.243454,49.30078
1,27.546097,47.84494,0.0014990108
1,-0.92671204,-12.618454,0.0024051697
1,12.384384,-47.235825,31.781628
1,-178.2255,8.290604,0.0024872604
1,134.61426,-9.3940735,0.0014545256
1,-70.24958,-179.44499,0.0014194355
